0	0.062
0	0.094
0	0.109
0	0.125
0	0.14
0	0.172
0	0.187
0	0.218
0	0.234
0	0.25
0	0.281
0	0.296
0	0.312
0	0.343
0	0.359
0	0.39
0	0.406
0	0.437
0	0.452
0	0.468
0	0.499
0	0.515
0	0.53
0	0.546
0	0.577
0	0.593
0	0.624
0	0.64
0	0.655
0	0.671
0	0.702
0	0.718
0	0.749
0	0.764
0	0.78
0	0.811
0	0.827
0	0.858
0	0.874
0	0.889
0	0.936
0	0.952
0	0.952
0	0.983
0	0.998
0	1.014
0	1.045
0	1.061
0	1.076
0	1.108
0	1.123
0	1.139
0	1.17
0	1.186
0	1.201
0	1.232
0	1.248
0	1.264
0	1.295
0	1.31
0	1.342
0	1.357
0	1.373
0	1.404
0	1.42
0	1.435
0	1.466
0	1.482
0	1.498
0	1.529
0	1.544
0	1.56
0	1.591
0	1.607
0	1.638
0	1.654
0	1.669
0	1.7
0	1.716
0	1.747
0	1.763
0	1.778
0	1.794
0	1.825
0	1.841
0	1.856
0	1.888
0	1.903
0	1.934
0	1.95
0	1.966
0	1.981
0	2.012
0	2.028
0	2.059
0	2.075
0	2.09
0	2.122
0	2.137
0	2.153
0	2.184
0	2.2
0	2.215
0	2.246
0	2.262
0	2.278
0	2.309
0	2.34
0	2.356
0	2.371
0	2.402
0	2.418
0	2.434
0	2.449
0	2.48
0	2.496
0	2.512
0	2.543
0	2.558
0	2.574
0	2.605
0	2.621
0	2.652
0	2.668
0	2.683
0	2.714
0	2.73
0	2.746
0	2.777
0	2.792
0	2.824
0	2.839
0	2.855
0	2.87
0	2.902
0	2.933
0	2.948
0	2.964
0	2.98
0	3.011
0	3.026
0	3.058
0	3.073
0	3.089
0	3.104
0	3.136
0	3.151
0	3.167
0	3.198
0	3.214
0	3.229
0	3.26
0	3.276
0	3.307
0	3.323
0	3.338
0	3.37
0	3.385
0	3.401
0	3.432
0	3.448
0	3.463
0	3.494
0	3.51
0	3.541
0	3.557
0	3.572
0	3.604
0	3.619
0	3.635
0	3.666
0	3.682
0	3.697
0	3.728
0	3.744
0	3.76
0	3.791
0	3.806
0	3.838
0	3.853
0	3.869
0	3.9
0	3.916
0	3.931
0	3.962
0	3.978
0	3.994
0	4.025
0	4.04
0	4.056
0	4.087
0	4.103
0	4.118
0	4.15
0	4.165
0	4.181
0	4.212
0	4.228
0	4.259
0	4.274
0	4.29
0	4.321
0	4.337
0	4.352
0	4.384
0	4.399
0	4.43
0	4.446
0	4.462
0	4.477
0	4.508
0	4.524
0	4.555
0	4.571
0	4.586
0	4.618
0	4.633
0	4.649
0	4.68
0	4.696
0	4.711
0	4.742
0	4.758
0	4.774
0	4.805
0	4.82
0	4.836
0	4.867
0	4.883
0	4.914
