0	0.047
0	0.078
0	0.094
0	0.109
0	0.141
0	0.156
0	0.172
0	0.203
0	0.219
0	0.25
0	0.265
0	0.281
0	0.312
0	0.328
0	0.359
0	0.375
0	0.39
0	0.406
0	0.437
0	0.453
1	0.468
1	0.499
1	0.515
1	0.546
1	0.562
1	0.609
1	0.624
1	0.64
1	0.671
1	0.687
1	0.702
1	0.733
1	0.749
1	0.765
1	0.796
1	0.827
1	0.827
1	0.858
0	0.874
0	0.889
0	0.921
0	0.952
0	0.967
0	0.983
0	0.999
0	1.03
0	1.045
0	1.061
0	1.092
1	1.108
1	1.123
1	1.155
1	1.186
1	1.201
1	1.217
1	1.233
1	1.264
1	1.279
1	1.311
1	1.326
1	1.342
1	1.357
1	1.389
1	1.404
1	1.435
1	1.451
1	1.467
1	1.482
0	1.513
0	1.545
0	1.545
0	1.576
0	1.591
0	1.623
0	1.638
0	1.654
0	1.685
0	1.701
0	1.716
0	1.747
1	1.763
1	1.779
1	1.81
1	1.825
1	1.857
1	1.872
1	1.903
1	1.935
1	1.95
1	1.981
1	1.997
1	2.028
1	2.044
1	2.059
1	2.075
1	2.106
1	2.137
1	2.137
0	2.169
0	2.184
0	2.2
0	2.231
0	2.262
0	2.278
0	2.293
0	2.309
0	2.34
0	2.356
0	2.387
1	2.403
1	2.418
1	2.449
1	2.465
1	2.481
1	2.512
1	2.527
1	2.543
1	2.574
1	2.59
1	2.605
1	2.637
1	2.652
1	2.668
1	2.699
1	2.715
1	2.746
1	2.761
1	2.777
0	2.808
0	2.824
0	2.839
0	2.871
0	2.886
0	2.917
0	2.933
0	2.964
0	2.995
0	3.011
1	3.027
1	3.058
1	3.089
1	3.12
1	3.136
1	3.167
1	3.183
1	3.198
1	3.229
1	3.245
1	3.276
1	3.292
1	3.307
1	3.323
1	3.354
1	3.37
1	3.401
1	3.417
0	3.432
0	3.448
0	3.479
0	3.495
0	3.526
0	3.541
0	3.557
0	3.588
0	3.604
0	3.635
0	3.651
1	3.666
1	3.682
1	3.713
1	3.729
1	3.76
1	3.775
1	3.807
1	3.822
1	3.838
1	3.853
1	3.885
1	3.9
1	3.931
1	3.947
1	3.963
1	3.994
1	4.009
1	4.025
1	4.056
0	4.072
0	4.103
0	4.119
0	4.134
0	4.15
0	4.181
0	4.197
0	4.212
0	4.243
0	4.259
0	4.275
1	4.306
1	4.321
1	4.353
1	4.368
1	4.399
1	4.415
1	4.431
1	4.462
1	4.477
1	4.493
1	4.524
1	4.54
1	4.555
1	4.602
1	4.618
1	4.649
1	4.665
1	4.68
0	4.711
0	4.727
0	4.743
0	4.774
0	4.789
0	4.821
0	4.836
0	4.852
0	4.867
0	4.899
0	4.914
1	4.93
1	4.961
1	4.977
1	5.008
1	5.023
1	5.055
1	5.07
1	5.086
1	5.101
1	5.133
1	5.148
1	5.179
1	5.195
1	5.211
1	5.242
1	5.257
1	5.273
1	5.304
1	5.32
0	5.335
0	5.367
0	5.382
0	5.398
0	5.429
0	5.445
0	5.476
0	5.491
0	5.507
0	5.538
0	5.554
1	5.569
1	5.585
1	5.616
1	5.632
1	5.663
1	5.679
1	5.694
1	5.725
1	5.741
1	5.757
1	5.788
1	5.803
1	5.819
1	5.85
1	5.866
1	5.881
1	5.913
1	5.928
1	5.944
0	5.975
0	5.991
0	6.022
0	6.037
0	6.053
0	6.084
0	6.1
0	6.115
0	6.147
0	6.162
0	6.193
1	6.209
1	6.225
1	6.256
1	6.271
1	6.303
1	6.318
1	6.334
1	6.349
1	6.381
1	6.396
1	6.412
1	6.443
1	6.459
1	6.474
1	6.505
1	6.521
1	6.552
1	6.568
1	6.583
0	6.615
0	6.63
0	6.646
0	6.677
0	6.693
0	6.708
0	6.739
0	6.755
0	6.771
0	6.802
0	6.817
1	6.833
1	6.864
1	6.88
1	6.895
1	6.927
1	6.958
1	6.973
1	6.989
1	7.005
1	7.036
1	7.067
1	7.067
1	7.098
1	7.114
1	7.129
1	7.161
1	7.176
1	7.192
1	7.223
0	7.239
0	7.27
0	7.285
0	7.301
0	7.332
0	7.348
0	7.379
0	7.395
0	7.41
0	7.441
0	7.457
1	7.473
1	7.488
1	7.519
1	7.535
1	7.566
1	7.582
1	7.597
1	7.629
1	7.66
1	7.66
1	7.738
1	7.847
0	7.894
0	7.925
0	7.941
0	7.972
0	7.987
0	8.003
0	8.034
0	8.05
0	8.065
0	8.097
1	8.112
1	8.143
1	8.159
1	8.175
1	8.206
1	8.221
1	8.237
1	8.268
1	8.284
1	8.299
1	8.315
1	8.346
1	8.362
1	8.377
1	8.409
1	8.424
1	8.455
1	8.471
1	8.487
0	8.502
0	8.533
0	8.549
0	8.58
0	8.596
0	8.611
0	8.643
0	8.658
0	8.689
0	8.705
0	8.721
1	8.752
1	8.767
1	8.783
1	8.799
1	8.892
1	8.955
1	9.001
1	9.001
1	9.017
1	9.033
1	9.064
1	9.079
1	9.111
1	9.126
0	9.142
0	9.157
0	9.189
0	9.22
0	9.235
0	9.251
0	9.282
0	9.298
0	9.313
0	9.329
0	9.36
1	9.376
1	9.407
1	9.423
1	9.438
1	9.469
1	9.485
1	9.501
1	9.532
1	9.547
1	9.563
1	9.594
1	9.61
1	9.625
1	9.657
1	9.672
1	9.703
1	9.719
1	9.735
1	9.75
1	9.781
0	9.797
0	9.828
0	9.844
0	9.859
0	9.891
0	9.906
0	9.922
0	9.953
0	9.969
0	9.984
1	10.093
1	10.203
1	10.218
1	10.249
1	10.265
1	10.281
1	10.312
1	10.327
1	10.359
1	10.374
1	10.39
1	10.405
0	10.437
0	10.468
0	10.468
0	10.499
0	10.515
0	10.546
0	10.561
0	10.577
0	10.608
0	10.624
1	10.655
1	10.671
1	10.702
1	10.702
1	10.733
1	10.749
1	10.78
1	10.795
1	10.811
1	10.842
1	10.858
1	10.873
1	10.905
1	10.92
1	10.936
1	10.967
1	10.983
1	10.998
1	11.029
1	11.045
0	11.061
0	11.092
0	11.123
0	11.139
0	11.154
0	11.248
0	11.248
1	11.295
1	11.326
1	11.341
1	11.357
1	11.388
1	11.404
1	11.435
1	11.451
1	11.466
1	11.497
1	11.513
1	11.529
1	11.56
1	11.575
1	11.607
1	11.622
1	11.638
1	11.669
1	11.685
0	11.7
0	11.716
0	11.747
0	11.794
0	11.809
0	11.825
0	11.856
0	11.872
0	11.887
0	11.919
1	11.934
1	11.95
1	11.981
1	11.997
1	12.028
1	12.043
1	12.075
1	12.121
1	12.121
1	12.153
1	12.168
1	12.184
1	12.215
1	12.231
1	12.262
1	12.277
1	12.293
1	12.309
0	12.34
0	12.433
0	12.527
1	12.558
1	12.621
1	12.636
1	12.652
1	12.683
1	12.699
1	12.714
1	12.745
1	12.761
1	12.777
1	12.808
1	12.823
1	12.839
1	12.87
1	12.886
1	12.901
1	12.933
1	12.948
1	12.979
0	12.995
0	13.011
0	13.042
0	13.057
0	13.073
0	13.104
0	13.12
0	13.151
0	13.167
0	13.182
1	13.198
1	13.229
1	13.245
1	13.291
1	13.323
1	13.338
1	13.354
1	13.369
1	13.401
1	13.416
1	13.432
1	13.463
1	13.494
1	13.525
1	13.541
1	13.572
1	13.588
