0	0.062
0	0.093
0	0.125
0	0.14
0	0.156
0	0.187
0	0.203
0	0.234
0	0.265
0	0.281
0	0.296
0	0.327
0	0.343
0	0.359
0	0.39
0	0.405
0	0.421
0	0.452
0	0.468
0	0.499
0	0.515
0	0.53
0	0.561
0	0.577
0	0.593
0	0.624
0	0.639
0	0.655
0	0.686
0	0.702
0	0.717
0	0.749
0	0.764
0	0.795
0	0.811
0	0.827
0	0.858
0	0.873
0	0.889
0	0.92
0	0.936
0	0.951
0	0.983
0	0.998
0	1.014
0	1.045
0	1.061
0	1.076
0	1.107
0	1.123
0	1.139
0	1.17
0	1.185
0	1.217
0	1.232
0	1.248
0	1.279
0	1.31
0	1.341
0	1.357
0	1.373
0	1.404
0	1.419
0	1.435
0	1.466
0	1.482
0	1.497
0	1.529
0	1.544
0	1.575
0	1.591
0	1.622
0	1.638
0	1.653
0	1.669
0	1.7
0	1.731
0	1.747
0	1.763
0	1.778
0	1.809
0	1.825
0	1.856
0	1.872
0	1.887
0	1.903
0	1.934
0	1.95
0	1.965
0	1.997
0	2.012
0	2.043
0	2.059
0	2.075
0	2.106
0	2.121
0	2.153
0	2.153
0	2.184
0	2.215
0	2.231
0	2.262
0	2.293
0	2.309
0	2.324
0	2.355
0	2.371
0	2.387
0	2.418
0	2.449
0	2.449
0	2.48
0	2.496
0	2.527
0	2.543
0	2.574
0	2.589
0	2.605
0	2.621
0	2.652
0	2.667
0	2.683
0	2.714
0	2.73
0	2.745
0	2.777
0	2.808
0	2.808
0	2.839
0	2.855
0	2.886
0	2.917
0	2.917
0	2.948
0	2.964
0	2.979
0	3.011
0	3.042
0	3.042
0	3.073
0	3.104
0	3.104
0	3.135
0	3.151
0	3.167
0	3.213
0	3.245
0	3.26
0	3.291
0	3.307
0	3.323
0	3.338
0	3.369
0	3.385
0	3.401
0	3.432
0	3.447
0	3.463
0	3.494
0	3.51
0	3.541
0	3.572
0	3.572
0	3.603
0	3.619
0	3.635
0	3.666
0	3.681
0	3.713
0	3.728
0	3.744
0	3.759
0	3.791
0	3.806
0	3.822
0	3.853
0	3.869
0	3.9
0	3.915
0	3.947
0	3.962
0	3.978
0	3.993
0	4.025
0	4.056
0	4.071
0	4.087
0	4.118
0	4.118
0	4.149
0	4.165
0	4.196
0	4.212
0	4.227
0	4.259
0	4.274
0	4.29
0	4.321
0	4.337
0	4.352
0	4.383
0	4.415
0	4.43
0	4.446
