0	0.063
0	0.078
0	0.094
0	0.125
0	0.141
0	0.172
0	0.188
0	0.203
0	0.234
0	0.25
0	0.281
0	0.297
0	0.312
0	0.344
0	0.359
0	0.375
0	0.406
0	0.422
0	0.437
1	0.468
1	0.484
1	0.5
1	0.531
1	0.546
1	0.578
1	0.593
1	0.609
1	0.64
1	0.656
0	0.671
0	0.702
0	0.718
0	0.749
0	0.765
0	0.78
0	0.796
0	0.827
0	0.843
0	0.858
0	0.89
0	0.905
0	0.936
1	0.952
1	0.968
1	0.999
1	1.014
1	1.046
1	1.061
1	1.077
1	1.092
1	1.124
1	1.139
1	1.17
1	1.186
1	1.202
1	1.217
0	1.248
0	1.264
0	1.28
0	1.311
0	1.326
0	1.358
0	1.373
0	1.389
0	1.42
0	1.436
0	1.451
0	1.482
1	1.498
1	1.514
1	1.545
1	1.56
1	1.592
1	1.607
1	1.623
1	1.654
1	1.67
1	1.685
1	1.716
1	1.732
1	1.763
1	1.779
0	1.794
0	1.81
0	1.841
0	1.857
0	1.888
0	1.904
0	1.919
0	1.95
0	1.966
0	2.013
0	2.028
1	2.044
1	2.091
1	2.106
1	2.138
1	2.153
1	2.184
1	2.2
1	2.216
1	2.247
1	2.262
1	2.278
1	2.309
1	2.325
0	2.34
0	2.372
0	2.387
0	2.418
0	2.434
0	2.465
0	2.496
0	2.512
0	2.543
0	2.559
0	2.574
1	2.606
1	2.621
1	2.637
1	2.668
1	2.684
1	2.699
1	2.73
1	2.746
1	2.793
1	2.824
1	2.824
1	2.855
1	2.871
0	2.902
0	2.918
0	2.933
0	2.964
0	2.996
0	3.027
0	3.042
0	3.058
0	3.089
0	3.105
0	3.12
1	3.152
1	3.167
1	3.183
1	3.214
1	3.23
1	3.261
1	3.276
1	3.308
1	3.339
1	3.354
1	3.386
1	3.401
1	3.432
1	3.448
0	3.479
0	3.479
0	3.51
0	3.542
0	3.542
0	3.573
0	3.588
0	3.62
0	3.635
0	3.651
0	3.682
0	3.713
1	3.729
1	3.744
1	3.76
1	3.776
1	3.807
1	3.822
1	3.854
1	3.869
1	3.885
1	3.916
1	3.932
