{ 0, 0, 0, 9.404962, -0.000000, 97.570307, 0.065831, -0.000000, 0.693395 },
{ 0, 0, 1, 0.111742, 0.000000, -10.238012, 0.111329, 0.000000, 0.288155 },
{ 0, 0, 2, 4.847663, 0.000000, 21.765437, 0.059259, 0.000000, -0.003831 },
{ 0, 0, 3, 0.313729, 0.000000, 2.982978, 0.001205, 0.000000, -0.023762 },
{ 0, 0, 4, -0.246856, -0.000000, -0.747729, -0.011670, -0.000000, -0.022151 },
{ 0, 1, 0, 26.285214, -0.000000, -4.283847, 0.534131, -0.000000, -0.088155 },
{ 0, 1, 1, -23.653071, 0.000000, 3.937155, -0.452689, 0.000000, 0.074788 },
{ 0, 1, 2, 0.995144, 0.000000, -0.415882, 0.162917, 0.000000, -0.031209 },
{ 0, 1, 3, 1.617556, 0.000000, -0.298722, 0.034924, 0.000000, -0.005692 },
{ 0, 1, 4, 2.547053, -0.000000, -0.367464, 0.075908, -0.000000, -0.011361 },
{ 0, 2, 0, 0.000000, 26.843171, -0.000000, -0.000000, 0.540530, -0.000000 },
{ 0, 2, 1, -0.000000, -23.958432, 0.000000, 0.000000, -0.454062, 0.000000 },
{ 0, 2, 2, -0.000000, 1.137949, 0.000000, 0.000000, 0.171239, 0.000000 },
{ 0, 2, 3, -0.000000, 1.674055, -0.000000, 0.000000, 0.037431, -0.000000 },
{ 0, 2, 4, 0.000000, 2.614803, -0.000000, -0.000000, 0.076373, -0.000000 },
{ 0, 3, 0, 0.539662, -0.000000, -0.059984, 0.020808, 0.000000, -0.002209 },
{ 0, 3, 1, -1.275841, 0.000000, 0.174267, -0.031812, -0.000000, 0.004137 },
{ 0, 3, 2, -0.268935, 0.000000, 0.067876, -0.022615, -0.000000, 0.003748 },
{ 0, 3, 3, 0.281026, 0.000000, -0.044041, -0.001691, -0.000000, 0.000194 },
{ 0, 3, 4, -0.161047, -0.000000, 0.029122, -0.004935, 0.000000, 0.001126 },
{ 0, 4, 0, -0.000000, 0.532320, -0.000000, -0.000000, 0.021521, -0.000000 },
{ 0, 4, 1, 0.000000, -1.301463, 0.000000, 0.000000, -0.033205, 0.000000 },
{ 0, 4, 2, 0.000000, -0.295266, 0.000000, 0.000000, -0.023955, 0.000000 },
{ 0, 4, 3, 0.000000, 0.278233, 0.000000, -0.000000, -0.001881, 0.000000 },
{ 0, 4, 4, -0.000000, -0.157073, -0.000000, -0.000000, -0.004594, -0.000000 },
{ 1, 0, 0, 9.585443, 0.000000, -0.982560, 0.068595, -0.000000, -0.001490 },
{ 1, 0, 1, 0.137702, -0.000000, -0.388372, 0.111577, 0.000000, -0.029825 },
{ 1, 0, 2, 4.831687, -0.000000, -1.041450, 0.057512, 0.000000, -0.020237 },
{ 1, 0, 3, 0.319094, -0.000000, -0.029272, 0.001257, 0.000000, -0.001199 },
{ 1, 0, 4, -0.242261, 0.000000, 0.075198, -0.011616, -0.000000, 0.003631 },
{ 1, 1, 0, -0.932877, 0.000000, -4.284388, -0.008189, 0.000000, -0.089015 },
{ 1, 1, 1, 0.842951, -0.000000, 3.945217, 0.007515, -0.000000, 0.075717 },
{ 1, 1, 2, -0.017054, -0.000000, -0.405379, -0.018664, -0.000000, -0.030394 },
{ 1, 1, 3, -0.181205, -0.000000, -0.285992, -0.007270, -0.000000, -0.005232 },
{ 1, 1, 4, -0.146863, 0.000000, -0.366484, 0.000489, 0.000000, -0.011717 },
{ 1, 2, 0, -0.000000, -0.052100, -0.000000, -0.000000, 0.003910, -0.000000 },
{ 1, 2, 1, 0.000000, 0.028409, -0.000000, 0.000000, -0.003687, 0.000000 },
{ 1, 2, 2, 0.000000, -0.028454, -0.000000, 0.000000, -0.006373, 0.000000 },
{ 1, 2, 3, 0.000000, -0.055575, -0.000000, -0.000000, -0.002453, -0.000000 },
{ 1, 2, 4, -0.000000, -0.013073, 0.000000, -0.000000, 0.001612, -0.000000 },
{ 1, 3, 0, 0.472916, 0.000000, -0.236208, 0.018028, 0.000000, -0.007485 },
{ 1, 3, 1, -1.186794, -0.000000, 0.468227, -0.028617, -0.000000, 0.011167 },
{ 1, 3, 2, -0.208102, -0.000000, 0.139234, -0.019677, -0.000000, 0.007856 },
{ 1, 3, 3, 0.274867, -0.000000, -0.094120, -0.001598, -0.000000, 0.000467 },
{ 1, 3, 4, -0.184430, 0.000000, 0.047868, -0.005922, 0.000000, 0.001736 },
{ 1, 4, 0, 0.000000, 0.511617, -0.000000, -0.000000, 0.021250, -0.000000 },
{ 1, 4, 1, -0.000000, -1.283477, 0.000000, 0.000000, -0.032862, 0.000000 },
{ 1, 4, 2, -0.000000, -0.272807, 0.000000, 0.000000, -0.023829, 0.000000 },
