3409023	-4.66211	7.86877	154.763	-0.158217	0.20401	0.965979	3.14073	2.42456	5.19731	0.000287271	0.003175	
3609540	-6.937	6.37537	154.755	-0.220137	0.145014	0.964557	3.14073	2.76067	5.19731	0.000287271	0.003175	
3810030	-8.45136	4.48099	154.637	-0.257382	0.0777406	0.963043	-3.11689	3.06719	5.19731	0.000287271	0.003175	
4010731	-8.97131	-0.667107	154.699	-0.268338	-0.0272602	0.962814	-2.84685	3.13527	5.19731	0.000287271	0.003175	
4211206	-8.15822	-5.44825	154.748	-0.252979	-0.116576	0.960365	-2.70839	2.94424	5.19731	0.000287271	0.003175	
4411537	-7.87416	-4.73789	154.795	-0.255973	-0.073397	0.963768	-2.69374	2.61876	5.19731	0.000287271	0.003175	
4612167	-7.16397	-3.03355	154.883	-0.240907	-0.00657521	0.970461	-2.69288	2.2815	5.19731	0.000287271	0.003175	
4812718	-5.32851	-1.21769	155.039	-0.19005	0.0680844	0.979298	-2.69288	1.94367	5.19731	0.000287271	0.003175	
5013182	-2.56594	0.184198	155.213	-0.108625	0.123502	0.986307	-2.6923	1.60929	5.19731	0	0.003175	
5213668	0.804437	0.371975	155.124	-0.00146576	0.149842	0.988636	-2.6923	1.27031	5.19731	0	0.003175	
5414204	4.22719	-0.516427	155.131	0.107631	0.135647	0.984818	-2.6923	0.934492	5.19731	0	0.003175	
5614652	6.7541	-2.48583	154.899	0.200203	0.0839174	0.976108	-2.6923	0.597523	5.19731	0	0.003175	
5815158	8.17877	-4.91593	154.705	0.253298	0.0142443	0.967159	-2.69144	0.253373	5.19731	6.28261	0.003175	
6015665	8.71889	-7.53215	154.429	0.280368	-0.0682716	0.957418	-2.69144	-0.0815849	5.19731	6.28261	0.003175	
6216374	8.49913	-10.1562	154.16	0.281178	-0.14685	0.948273	-2.69144	-0.41683	5.19731	6.28261	0.003175	
6416800	7.62774	-12.1847	153.969	0.258278	-0.214416	0.941943	-2.69144	-0.75466	5.19731	6.28261	0.003175	
6617300	5.99101	-13.7762	153.875	0.211219	-0.277591	0.937147	-2.69144	-1.08991	5.19731	6.28261	0.003175	
6817778	3.94172	-14.9825	153.746	0.150242	-0.320504	0.935162	-2.69144	-1.42745	5.19731	6.28261	0.003175	
7018337	1.38652	-15.4186	153.812	0.0747136	-0.347574	0.934526	-2.69144	-1.76298	5.19731	6.28261	0.003175	
7218818	-0.990036	-15.2856	153.837	-0.00564366	-0.352222	0.935795	-2.69144	-2.09966	5.19731	6.28261	0.003175	
7419343	-3.22922	-14.4838	153.931	-0.0858997	-0.332876	0.938986	-2.69144	-2.43634	5.19731	6.28261	0.003175	
7619832	-5.0127	-13.1791	154.109	-0.152978	-0.297039	0.942423	-2.69201	-2.78078	5.19731	6.28261	0.003175	
7820310	-6.20132	-11.7652	154.261	-0.199364	-0.251374	0.947044	-2.65754	-3.07552	5.19731	6.28261	0.003175	
8020946	-4.76047	-13.1903	154.174	-0.190922	-0.259198	0.946657	-2.38033	-3.13499	5.19731	0	0.003175	
8221440	-1.58583	-17.0561	153.681	-0.138595	-0.32488	0.935412	-2.25565	-2.93332	5.19731	0	0.003175	
8422071	-0.468706	-18.9165	153.244	-0.109994	-0.358788	0.926795	-2.24301	-2.60497	5.19731	0	0.003175	
8622439	1.11033	-20.4879	152.943	-0.0582483	-0.401529	0.913968	-2.24272	-2.26915	5.19731	0	0.003175	
8822936	2.6521	-21.6365	152.5	-0.00094658	-0.430091	0.902767	-2.24272	-1.93276	5.19731	0	0.003175	
9023446	4.71808	-22.5102	152.338	0.061792	-0.440992	0.895299	-2.24272	-1.59636	5.19731	0	0.003175	
9223960	6.76101	-22.7445	152.134	0.129392	-0.436698	0.890172	-2.24272	-1.25049	5.19731	0	0.003175	
9424435	9.06151	-22.5677	152	0.195143	-0.417011	0.887588	-2.24272	-0.91467	5.1989	0	0.0015875	
9624931	11.1171	-21.9358	151.943	0.253097	-0.384943	0.887459	-2.24272	-0.578276	5.20049	0	0	
9825433	13.1393	-20.6641	152.059	0.305324	-0.336741	0.890636	-2.24272	-0.240158	5.20049	0	0	
10026062	14.7469	-18.9207	152.137	0.343861	-0.277558	0.89699	-2.24301	0.0956612	5.20049	0	0	
10226573	15.8618	-17.0952	152.412	0.364042	-0.212509	0.906719	-2.24358	0.430332	5.20049	0	0	
10427059	16.4002	-14.956	152.759	0.36341	-0.142482	0.920609	-2.24387	0.766151	5.20049	0	0	
10627553	16.2319	-12.9284	153.222	0.342266	-0.0813602	0.935975	-2.24416	1.11202	5.20049	0	0	
10828107	15.1576	-10.9481	153.562	0.298087	-0.0240281	0.954178	-2.24445	1.44842	5.20049	0	0	
11028587	13.2169	-9.47809	154.032	0.225211	0.0199902	0.973957	-2.24445	1.78682	5.20049	0	0	
11229112	9.85268	-8.78408	154.445	0.109906	0.0327051	0.993281	-2.24502	2.12379	5.20049	0	0	
11429653	5.62579	-9.41468	154.818	-0.0147072	-0.0139163	0.999654	-2.24531	2.45961	5.20049	0	0	
11630116	2.34058	-12.1709	154.521	-0.105671	-0.114519	0.987746	-2.24531	2.79629	5.20208	0	-0.0015875	
11830627	0.806585	-14.9501	154.285	-0.133011	-0.219872	0.966363	-2.2025	3.08356	5.20208	0	-0.0015875	
12031281	4.00544	-18.8518	153.53	-0.0844279	-0.306652	0.948036	-1.91868	3.13613	5.20208	0	-0.0015875	
12231707	6.9765	-20.5769	153.096	-0.0388973	-0.349314	0.93614	-1.80636	2.92097	5.20208	0	-0.0015875	
12432285	7.281	-19.5701	153.316	-0.0542661	-0.288731	0.955722	-1.79515	2.59233	5.20208	0	-0.0015875	
12632811	8.48121	-17.1384	153.761	-0.0400767	-0.191951	0.980554	-1.79429	2.24588	5.20208	0	-0.0015875	
12833245	11.8015	-14.3978	153.801	0.0471476	-0.0783274	0.995703	-1.79429	1.90834	5.20208	0	-0.0015875	
13033719	16.6263	-12.792	153.471	0.194857	-0.0190403	0.980516	-1.79401	1.57482	5.20208	0	-0.0015875	
13234289	19.9563	-13.0898	152.792	0.302746	-0.0270126	0.952611	-1.79429	1.23555	5.20208	0.000287271	-0.0015875	
13434698	21.9212	-14.3966	152.052	0.373246	-0.065549	0.925267	-1.79429	0.899445	5.20208	0.000287271	-0.0015875	
13635256	22.7293	-15.79	151.502	0.411793	-0.11364	0.904079	-1.79429	0.5642	5.20208	0.000287271	-0.0015875	
13835777	23.1368	-17.2744	151.062	0.43291	-0.173899	0.884416	-1.79429	0.22838	5.20208	0.000287271	-0.0015875	
14036480	22.9201	-19.0862	150.71	0.436306	-0.232192	0.8692	-1.79429	-0.114908	5.20208	0.000287271	-0.0015875	
14236932	22.1933	-20.5728	150.423	0.423738	-0.287086	0.858981	-1.79458	-0.452164	5.20208	0.000287271	-0.0015875	
14437471	21.1337	-22.0902	150.327	0.399279	-0.336649	0.852679	-1.79458	-0.788271	5.20208	6.2829	-0.0015875	
14637846	19.7542	-23.5004	150.317	0.361729	-0.384049	0.849416	-1.79487	-1.12352	5.20049	6.2829	-0.0015875	
14838337	17.9514	-24.4994	150.271	0.311063	-0.425977	0.849472	-1.79487	-1.46192	5.20049	6.2829	-0.0015875	
15038832	15.9129	-25.252	150.518	0.251249	-0.456422	0.853489	-1.79515	-1.79831	5.20049	6.2829	-0.0015875	
15239426	13.8951	-25.6969	150.723	0.190556	-0.471974	0.860661	-1.79515	-2.135	5.20049	6.2829	-0.0015875	
15439821	12.2133	-25.7095	151.11	0.131734	-0.474441	0.870268	-1.79544	-2.47024	5.20049	6.2829	-0.0015875	
15640355	10.7206	-25.1876	151.34	0.0784591	-0.463435	0.882498	-1.79544	-2.80692	5.20049	6.2829	-0.0015875	
15840824	9.52192	-24.4743	151.854	0.0310466	-0.437094	0.898761	-1.74029	-3.0896	5.20049	6.2829	-0.0015875	
16041467	13.5084	-24.1413	151.649	0.0718029	-0.426693	0.901506	-1.45445	-3.13269	5.20049	6.2829	-0.0015875	
16241984	17.3924	-24.009	151.014	0.133798	-0.432634	0.891473	-1.35592	-2.90029	5.20049	6.2829	-0.0015875	
16442476	18.9846	-24.3485	150.632	0.164895	-0.439242	0.883072	-1.34529	-2.57079	5.20049	6.2829	-0.0015875	
16642971	20.5059	-25.2159	149.981	0.224969	-0.463024	0.857297	-1.34529	-2.23439	5.20049	6.2829	-0.0015875	
16843546	22.0888	-25.4926	149.462	0.281097	-0.465722	0.839069	-1.34529	-1.898	5.20049	6.2829	-0.0015875	
17043991	23.6274	-25.4315	149.108	0.331665	-0.455786	0.825948	-1.34529	-1.5616	5.20049	6.2829	-0.0015875	
17244560	24.9902	-25.0038	148.714	0.378507	-0.436616	0.816047	-1.34529	-1.22492	5.20049	6.2829	-0.0015875	
17444957	26.6351	-24.2213	148.49	0.420671	-0.407671	0.81034	-1.34529	-0.880485	5.20049	6.2829	-0.0015875	
17645499	28.0923	-23.184	148.456	0.460346	-0.368805	0.807453	-1.34529	-0.544091	5.20049	6.2829	-0.0015875	
17846133	29.3966	-21.7689	148.273	0.493683	-0.322225	0.807616	-1.34558	-0.207122	5.20049	0	-0.0015875	
18046553	30.6857	-20.2837	148.384	0.517464	-0.269887	0.811899	-1.34558	0.127835	5.20049	0	-0.0015875	
18247051	31.4199	-18.5732	148.571	0.529755	-0.215401	0.8203	-1.34586	0.462219	5.20049	0.000287271	-0.0015875	
18447565	31.8108	-16.6985	148.741	0.531321	-0.165197	0.830784	-1.34615	0.800624	5.20049	0.000574541	-0.0015875	
18648077	31.8683	-15.1512	149.1	0.520039	-0.113755	0.846406	-1.34615	1.13702	5.20049	0.000574541	-0.0015875	
18848588	31.507	-13.5631	149.644	0.494102	-0.0643304	0.866909	-1.34615	1.47226	5.20049	0.000574541	-0.0015875	
19049064	30.4621	-12.1309	150.245	0.445178	-0.0190527	0.895142	-1.34644	1.82072	5.20049	0.000574541	-0.0015875	
19249577	28.9591	-11.256	150.983	0.38329	0.00424083	0.923518	-1.34673	2.15654	5.20049	0.000574541	-0.0015875	
19450116	26.748	-11.2901	151.629	0.297683	-0.0042171	0.954509	-1.34701	2.49322	5.20049	0.000574541	-0.0015875	
19650589	23.2201	-14.5154	152.102	0.161003	-0.0970778	0.982055	-1.34874	2.83163	5.20049	0.000574541	-0.0015875	
19851239	19.7256	-18.3384	152.293	0.111878	-0.262593	0.958283	-1.28525	3.09649	5.20049	0.000574541	-0.0015875	
20051873	23.7164	-18.2768	151.421	0.172906	-0.298211	0.938552	-0.997691	3.1301	5.20049	0.000574541	-0.0015875	
20252243	25.9976	-17.3535	151.202	0.206292	-0.298117	0.931897	-0.908063	2.88851	5.20049	0.000287271	-0.0015875	
20452723	28.0127	-14.3835	151.1	0.194612	-0.178281	0.964503	-0.897146	2.54723	5.20208	0.000287271	-0.0015875	
20653211	30.9087	-9.71124	150.838	0.286022	-0.0204086	0.957899	-0.89571	2.21055	5.20208	0.000287271	-0.0015875	
20853707	33.2137	-8.21179	150.094	0.391162	0.0333524	0.919586	-0.89571	1.87588	5.20366	0.000287271	-0.0015875	
21054209	34.9974	-8.40355	149.26	0.461418	0.0311949	0.88651	-0.89571	1.54149	5.20366	0.000287271	-0.0015875	
21254899	36.4286	-9.45264	148.669	0.518496	0.00331131	0.855021	-0.896285	1.20223	5.20366	0.000287271	-0.0015875	
21455344	37.1463	-10.5858	148.031	0.555645	-0.0367682	0.830462	-0.896859	0.866696	5.20366	6.2829	-0.0015875	
21655709	37.5509	-12.0062	147.572	0.577758	-0.0799162	0.81216	-0.897146	0.531451	5.20366	6.2829	-0.0015875	
21856379	37.6189	-13.2674	147.297	0.588722	-0.126169	0.798358	-0.897146	0.195057	5.20366	6.28261	-0.0015875	
22056844	37.4406	-14.6357	147.101	0.589992	-0.171542	0.788808	-0.897434	-0.147657	5.20366	6.28261	-0.0015875	
22257371	36.8913	-16.1707	146.891	0.582488	-0.221602	0.781937	-0.897434	-0.484338	5.20366	6.28261	-0.0015875	
22457853	36.2263	-17.478	146.97	0.56457	-0.270509	0.779686	-0.897434	-0.822169	5.20366	6.28261	-0.0015875	
22658403	35.2805	-18.7427	147.014	0.541198	-0.310974	0.781187	-0.897434	-1.1577	5.20366	6.28261	-0.0015875	
22858866	34.2871	-19.8299	147.243	0.511934	-0.345552	0.786392	-0.897434	-1.49496	5.20366	6.28261	-0.0015875	
23059404	33.1468	-20.4982	147.543	0.475982	-0.376187	0.794873	-0.897434	-1.83164	5.20366	6.28261	-0.0015875	
23259855	31.9479	-21.1246	147.806	0.434684	-0.39899	0.807243	-0.897434	-2.16803	5.20366	6.28261	-0.0015875	
23460428	30.7191	-21.2683	148.342	0.386754	-0.412427	0.824699	-0.897434	-2.50471	5.20366	6.28261	-0.0015875	
23660852	29.5185	-21.0172	148.986	0.325808	-0.407363	0.853061	-0.897434	-2.84111	5.20208	6.28261	-0.0015875	
23861493	28.4455	-19.8608	149.705	0.278695	-0.380079	0.881874	-0.819009	-3.10051	5.20208	6.28261	-0.0015875	
24062057	31.443	-15.3965	149.726	0.308403	-0.317119	0.896667	-0.536047	-3.12608	5.20208	0.000287271	-0.0015875	
24262592	33.4288	-13.0274	149.437	0.342678	-0.29156	0.892983	-0.45676	-2.86897	5.20208	0.000574541	-0.0015875	
24463012	34.6318	-12.9551	149.075	0.369002	-0.293098	0.88182	-0.448717	-2.5366	5.20208	0.000574541	-0.0015875	
24663521	35.9152	-13.4342	148.278	0.431709	-0.310612	0.846685	-0.448717	-2.19992	5.20208	0.000574541	-0.0015875	
24863986	37.3007	-13.4604	147.615	0.485789	-0.304218	0.819203	-0.448717	-1.86439	5.1989	0.000574541	0	
25064558	38.411	-13.0538	147.017	0.535334	-0.283051	0.795659	-0.448717	-1.52742	5.1989	0.000574541	0	
25264990	39.4198	-12.4986	146.567	0.57278	-0.252539	0.779712	-0.448717	-1.19189	5.19731	0.000574541	0.0015875	
25465646	40.2073	-11.7359	146.39	0.599172	-0.218364	0.770158	-0.448717	-0.846587	5.19731	0.000574541	0.0015875	
25666242	40.9536	-10.5547	146.172	0.619348	-0.180869	0.763892	-0.448717	-0.510767	5.19731	0.000574541	0.0015875	
25866613	41.4206	-9.60932	146.043	0.63305	-0.140651	0.761178	-0.448717	-0.174373	5.19731	0.000574541	0.0015875	
26067123	41.8453	-8.3369	145.99	0.640479	-0.0989523	0.761434	-0.448717	0.161446	5.19731	0.000574541	0.0015875	
26267676	42.1172	-6.97027	146.012	0.640832	-0.0543813	0.765612	-0.448717	0.49784	5.19731	0.000574541	0.0015875	
26468143	42.2516	-5.61868	146.215	0.632289	-0.00686245	0.774587	-0.448717	0.834809	5.19731	0.000574541	0.0015875	
26668666	41.9131	-4.24431	146.386	0.614615	0.039929	0.787727	-0.44843	1.17063	5.19731	0.000287271	0.0015875	
26869135	41.5209	-2.99304	146.764	0.590339	0.076956	0.803289	-0.44843	1.50616	5.19731	0.000287271	0.0015875	
27069607	40.7495	-1.99892	147.234	0.55798	0.107353	0.822672	-0.448142	1.85548	5.19731	0	0.0015875	
27270134	39.7391	-1.24933	147.777	0.514456	0.129419	0.847549	-0.448142	2.19101	5.19731	0	0.0015875	
27470773	38.3957	-0.883319	148.39	0.45721	0.134463	0.87904	-0.44843	2.52712	5.19731	0	0.0015875	
27671253	36.6583	-1.16284	149.291	0.379742	0.103666	0.919196	-0.448717	2.86438	5.19731	0	0.0015875	
27871747	34.6115	-2.9567	150.019	0.317304	0.0312019	0.947695	-0.361387	3.10597	5.19731	0	0.0015875	
28072296	34.8598	0.502347	149.913	0.313492	0.0426942	0.948535	-0.0798613	3.11919	5.19731	0	0.0015875	
28272802	35.4953	2.70424	149.739	0.312487	0.0677353	0.94739	-0.00775631	2.85605	5.19731	0	0.0015875	
28473314	37.1215	5.50727	148.894	0.363765	0.165011	0.91666	0.000287271	2.52252	5.19731	0	0.0015875	
28673799	38.7466	6.12864	148.193	0.430984	0.208353	0.877887	0.000574541	2.18584	5.19731	0	0.0015875	
28874265	40.1995	6.09201	147.47	0.489652	0.215199	0.844839	0.000574541	1.84227	5.19731	0	0.0015875	
29074807	41.1973	5.45938	146.926	0.535206	0.204542	0.819387	0.000574541	1.50817	5.19731	0	0.0015875	
29275274	42.0334	4.60519	146.463	0.573291	0.182741	0.798602	0.000574541	1.16776	5.19731	0	0.0015875	
29475937	42.9269	3.62356	146.079	0.604665	0.150977	0.781833	0.000574541	0.832511	5.19731	0	0.0015875	
29676439	43.3138	2.38626	145.791	0.629666	0.112768	0.768492	0.000574541	0.496117	5.19731	0	0.0015875	
29876951	43.5559	1.08049	145.689	0.646201	0.0712586	0.759743	0.000574541	0.162021	5.19731	0	0.0015875	
30077391	43.5437	-0.208898	145.548	0.654099	0.029021	0.755642	0.000287271	-0.174086	5.19731	6.2829	0.0015875	
30277972	43.4753	-1.70559	145.607	0.655665	-0.0139255	0.754816	-0.000287271	-0.509906	5.19731	6.2829	0.0015875	
30478403	43.1461	-2.94438	145.744	0.65012	-0.0592642	0.757442	-0.000287271	-0.856641	5.19731	6.2829	0.0015875	
30678901	42.663	-4.09224	145.959	0.637626	-0.101378	0.763611	-0.000287271	-1.19275	5.19731	6.2829	0.0015875	
30879419	41.9328	-4.89381	146.243	0.616879	-0.143393	0.773791	-0.000287271	-1.52943	5.19731	6.2829	0.0015875	
31079998	41.1805	-5.85517	146.7	0.586486	-0.179234	0.789791	-0.000287271	-1.86582	5.1989	6.2829	0.0015875	
31280379	40.4481	-6.08084	147.19	0.54448	-0.209566	0.812141	-0.000287271	-2.20365	5.1989	6.2829	0.0015875	
31481089	39.3465	-6.21778	147.857	0.49519	-0.223431	0.839395	-0.000287271	-2.53947	5.1989	6.2829	0.0015875	
31681548	38.1891	-5.66556	148.634	0.430927	-0.214128	0.876479	-0.000287271	-2.87615	5.1989	6.2829	0.0015875	
31882086	36.905	-2.7801	149.458	0.353449	-0.142215	0.924514	0.105716	-3.11057	5.1989	6.2829	0.0015875	
32082545	35.2326	5.84058	149.875	0.313217	0.0200026	0.94939	0.381208	-3.11344	5.1989	0.000574541	0.0015875	
32283024	34.5626	7.8884	149.928	0.308251	0.0423993	0.950197	0.442971	-2.83622	5.1989	0.000574541	0.0015875	
32483544	35.9523	6.93441	149.757	0.322374	-0.00440187	0.946506	0.448717	-2.50242	5.1989	0.000574541	0.0015875	
32684063	37.6243	4.2612	149.15	0.430758	-0.0885683	0.897917	0.448717	-2.16458	5.1989	0.000574541	0.0015875	
32884533	39.0056	3.66531	148.296	0.506792	-0.0945314	0.856686	0.448717	-1.8279	5.20049	0.000574541	0.0015875	
33085227	40.2898	3.83523	147.556	0.560635	-0.0732277	0.824656	0.449004	-1.49208	5.20049	0.000287271	0.0015875	
33285653	41.3008	4.57106	146.957	0.598214	-0.0387971	0.800176	0.449004	-1.15655	5.20049	0.000287271	0.0015875	
33486148	41.9937	5.24313	146.522	0.62233	0.00450974	0.782592	0.449004	-0.819871	5.20049	0.000287271	0.0015875	
33686692	42.4409	6.39461	146.054	0.638562	0.0572647	0.767297	0.449004	-0.47572	5.20049	0.000287271	0.0015875	
33887176	42.7933	7.51802	145.848	0.641127	0.102695	0.760433	0.449004	-0.139326	5.20049	0.000287271	0.0015875	
34087764	42.762	8.67325	145.619	0.636956	0.146083	0.756762	0.449004	0.19678	5.20049	0.000287271	0.0015875	
34288157	42.6941	9.86701	145.682	0.625185	0.186633	0.757659	0.449004	0.532025	5.20049	0.000287271	0.0015875	
34488654	42.4565	11.0831	145.722	0.607658	0.225468	0.761363	0.449004	0.868994	5.20049	0.000287271	0.0015875	
34689156	42.0405	12.1231	145.854	0.584802	0.260264	0.768173	0.449004	1.20568	5.20049	0.000287271	0.0015875	
34889690	41.3686	13.4366	146.052	0.554311	0.291002	0.779585	0.449004	1.54006	5.20049	0.000287271	0.0015875	
35090206	40.6599	14.3569	146.436	0.514713	0.317017	0.796491	0.449004	1.88909	5.20049	0.000287271	0.0015875	
35290852	39.5201	14.9548	146.805	0.472127	0.331115	0.816807	0.449004	2.22348	5.20049	0.000287271	0.0015875	
35491329	38.3842	15.4427	147.383	0.428749	0.333691	0.839394	0.448717	2.56159	5.1989	0.000287271	0.0015875	
35691793	36.9534	15.3193	148.037	0.378858	0.319404	0.868499	0.448717	2.89655	5.1989	0.000287271	0.0015875	
35892298	35.1954	15.5038	148.7	0.328842	0.297023	0.896357	0.562763	3.11229	5.1989	0.000287271	0.0015875	
36092802	31.1179	19.0354	149.422	0.263553	0.318437	0.910415	0.833947	3.10281	5.1989	0.000287271	0.0015875	
36293337	30.469	20.4207	149.323	0.253962	0.339469	0.905578	0.891114	2.82272	5.1989	0.000287271	0.0015875	
36493801	31.5592	21.3095	148.765	0.295715	0.381091	0.875846	0.897721	2.48863	5.1989	0.000287271	0.0015875	
36694305	32.7893	21.3956	148.2	0.34334	0.400402	0.849444	0.897721	2.15252	5.1989	0.000287271	0.0015875	
36894798	34.1359	21.178	147.716	0.389234	0.404369	0.827505	0.897721	1.80837	5.1989	0.000287271	0.0015875	
37095410	35.3433	20.64	147.224	0.436733	0.395161	0.807973	0.897721	1.47284	5.19731	0.000287271	0.0015875	
37295968	36.4624	19.7654	146.93	0.480673	0.375169	0.792439	0.898008	1.13386	5.19731	0	0.0015875	
37496403	37.4296	18.7339	146.712	0.516435	0.349066	0.781813	0.898296	0.798613	5.19731	6.2829	0.0015875	
37696949	38.3388	17.5309	146.463	0.545745	0.317758	0.775193	0.898296	0.463655	5.19731	6.2829	0.0015875	
37897422	38.8499	16.3935	146.414	0.570185	0.28142	0.771702	0.898583	0.127548	5.19731	6.28261	0.0015875	
38097947	39.4094	15.087	146.45	0.588892	0.239598	0.771727	0.898296	-0.20942	5.19731	6.28261	0.0015875	
38298495	39.6939	13.7054	146.461	0.600838	0.194882	0.77509	0.898008	-0.544665	5.19731	6.28261	0.0015875	
38498952	39.6121	12.3867	146.773	0.604649	0.145751	0.782827	0.898008	-0.889677	5.19731	6.28261	0.0015875	
38699422	39.4149	11.0089	147.14	0.596681	0.0920001	0.797066	0.897721	-1.22607	5.19731	6.28261	0.0015875	
38899941	38.8788	10.0293	147.586	0.578685	0.0450863	0.814181	0.897721	-1.56361	5.19731	6.28261	0.0015875	
39100551	37.8143	9.16635	148.203	0.54617	0.000341547	0.837529	0.897721	-1.90087	5.19731	6.28261	0.0015875	
39301046	36.3424	8.89343	149.039	0.487985	-0.0328634	0.87213	0.897721	-2.23813	5.19731	6.28261	0.0015875	
39501610	34.4085	9.46295	149.989	0.399211	-0.033671	0.916146	0.897721	-2.57395	5.19731	6.28261	0.0015875	
39702109	32.2808	12.9221	150.39	0.269928	0.0513659	0.961436	0.897721	-2.91206	5.19731	6.28261	0.0015875	
39902567	28.6628	18.5108	150.476	0.213039	0.231738	0.949035	1.02527	-3.11746	5.20049	0.000861812	-0.0015875	
40103101	23.3512	22.3016	150.865	0.150104	0.311419	0.938302	1.29214	-3.09333	5.20049	0.000861812	-0.0015875	
40303551	20.8906	22.6707	151.276	0.116065	0.305603	0.944997	1.34155	-2.80319	5.20049	0.000861812	-0.0015875	
40504120	20.5082	21.6542	151.494	0.104891	0.249348	0.962641	1.34615	-2.4688	5.20049	0.000861812	-0.0015875	
40704685	22.2498	18.0187	151.892	0.167512	0.118265	0.978659	1.34615	-2.13011	5.20049	0.000861812	-0.0015875	
40905213	25.7626	14.9061	151.631	0.305641	0.0404221	0.951138	1.34701	-1.79199	5.20049	0	-0.0015875	
41105681	28.6276	14.1606	150.876	0.414218	0.0453594	0.908958	1.3473	-1.45732	5.20049	6.2829	-0.0015875	
41306221	30.2936	14.4893	150.025	0.475865	0.0838694	0.875392	1.3473	-1.12122	5.20049	6.2829	-0.0015875	
41506726	31.4733	15.4336	149.414	0.508329	0.131519	0.850991	1.3473	-0.785685	5.20049	6.2829	-0.0015875	
41707444	32.1594	16.5994	148.973	0.522872	0.182039	0.832602	1.34701	-0.44211	5.20049	6.2829	-0.0015875	
41907753	32.5275	17.8702	148.491	0.523972	0.234651	0.818725	1.34673	-0.105141	5.20049	6.2829	-0.0015875	
42108207	32.2399	19.4181	148.302	0.512727	0.284817	0.809834	1.34673	0.231253	5.20049	6.2829	-0.0015875	
42308709	31.7446	20.8165	148.091	0.487499	0.340106	0.804036	1.34673	0.567934	5.20049	6.2829	-0.0015875	
42509268	30.9757	22.2595	148.163	0.455814	0.380598	0.804456	1.34673	0.904328	5.20208	6.2829	-0.0015875	
42709697	29.8354	23.5277	148.217	0.415387	0.417273	0.808142	1.34673	1.24015	5.20208	6.2829	-0.0015875	
42910384	28.5101	24.6655	148.36	0.370347	0.445008	0.815179	1.34644	1.57396	5.20208	0	-0.0015875	
43110824	27.0909	25.6746	148.594	0.322871	0.463241	0.825188	1.34615	1.91408	5.20208	0.000287271	-0.0015875	
43311383	25.5791	26.1255	148.918	0.271461	0.470221	0.839578	1.34615	2.2499	5.20208	0.000287271	-0.0015875	
43511831	23.8414	26.3692	149.33	0.219488	0.464495	0.857856	1.34615	2.5952	5.20208	0.000287271	-0.0015875	
43712382	22.2919	26.3018	149.829	0.170061	0.443889	0.879674	1.34615	2.93016	5.20208	0.000287271	-0.0015875	
43912891	19.4375	26.0962	150.471	0.116458	0.418612	0.900571	1.48979	3.11832	5.20208	0.000287271	-0.0015875	
44113408	13.0547	25.7163	151.509	0.0218146	0.389109	0.920883	1.74488	3.08241	5.20208	0.000287271	-0.0015875	
44313858	12.0334	26.0589	151.454	0.0128705	0.403371	0.914875	1.78998	2.7894	5.20208	0.000287271	-0.0015875	
44514436	13.1837	26.646	151.144	0.0475891	0.442418	0.895438	1.79487	2.4553	5.20208	0.000287271	-0.0015875	
44714883	14.6597	27.1049	150.707	0.094444	0.469561	0.877752	1.79515	2.11833	5.20208	0.000287271	-0.0015875	
