{ 0, 0, 0, 53.070111, 37.241812, 119.245253, 1.612248, 1.733440, -1.250631 },
{ 0, 0, 1, -31.828717, -30.979251, 22.914816, -1.283932, -1.367461, 2.194752 },
{ 0, 0, 2, -17.184385, -47.564716, 80.579371, -1.710187, -2.157352, 1.230007 },
{ 0, 0, 3, -1.745491, -9.289715, 4.009917, -0.104689, -0.423977, -0.012110 },
{ 0, 0, 4, 14.846928, 14.884399, -14.056314, 0.717078, 0.668169, -0.633990 },
{ 0, 1, 0, 47.653947, -1.549718, -11.481918, 0.033907, 0.558584, 0.056125 },
{ 0, 1, 1, -42.131409, -2.382020, 11.312469, 0.065367, -0.615517, -0.054618 },
{ 0, 1, 2, 6.068636, 2.584069, -5.768988, 0.974547, -0.561005, -0.390159 },
{ 0, 1, 3, 2.283814, 1.352431, -1.506571, 0.071950, -0.000416, -0.046882 },
{ 0, 1, 4, -1.214641, 1.009608, 1.204991, -0.040082, 0.265383, 0.033525 },
{ 0, 2, 0, -32.138051, -6.384337, 35.270924, -2.798467, -2.558459, 2.275241 },
{ 0, 2, 1, 36.829833, 3.293965, -37.149599, 2.669862, 2.156749, -2.269604 },
{ 0, 2, 2, 34.062832, 75.797362, -35.930717, 3.083343, 4.202054, -2.362719 },
{ 0, 2, 3, 2.509722, 15.753996, -1.431118, 0.303565, 0.665808, -0.112165 },
{ 0, 2, 4, -16.542985, -23.759406, 16.523368, -1.215955, -1.056291, 1.004873 },
{ 0, 3, 0, -21.048809, -27.649887, 18.616117, -1.386143, -1.525111, 1.006304 },
{ 0, 3, 1, 21.975426, 23.564491, -19.433875, 1.396841, 1.255385, -1.049073 },
{ 0, 3, 2, 22.297082, 33.903782, -18.774821, 1.427030, 1.838403, -0.993179 },
{ 0, 3, 3, 1.330924, 6.320544, -0.260360, 0.047865, 0.315255, 0.005747 },
{ 0, 3, 4, -11.408049, -11.349702, 9.153975, -0.651054, -0.604666, 0.465323 },
{ 0, 4, 0, 2.798716, -6.621607, -2.534346, 0.483863, -0.402335, -0.372579 },
{ 0, 4, 1, -2.479256, 7.375772, 1.973577, -0.398032, 0.506973, 0.308676 },
{ 0, 4, 2, -4.486346, 5.668761, 3.859880, -0.596937, 0.293885, 0.457185 },
